kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
9892856,K03906.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,2.406574511,3.809e-06,-3.809e-06,133.73667,0.0014,-0.0014,1.187,2.5860000000000003,-0.099,3.4382,0.0678,-0.0678,738.0,13.7,-13.7,26.22,8.29,-2.96,1481.0,,,1140.2,1060.55,-381.38,63.9,1,q1_q17_dr25_tce,6167.0,169.0,-253.0,4.428,0.052000000000000005,-0.20800000000000002,1.107,0.35,-0.125,19h30m46.42s,+46d47m38.0s,15.42,
7137213,K03907.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,28.64338839,6.214e-05,-6.214e-05,141.22933,0.00179,-0.00179,0.968,0.012,-0.672,1.2246,0.0812,-0.0812,624.3,37.3,-37.3,5.82,1.15,-1.74,871.0,,,136.32,78.88,-76.84,23.1,1,q1_q17_dr25_tce,6507.0,155.0,-194.0,4.002,0.253,-0.11699999999999999,1.767,0.351,-0.527,19h47m59.47s,+42d39m12.0s,12.642000000000001,
10363115,K03908.01,,CANDIDATE,CANDIDATE,0.618,0,0,0,0,59.3627946,0.00034989999999999994,-0.00034989999999999994,184.14711,0.00477,-0.00477,0.001,0.376,0.0,13.972000000000001,0.138,-0.138,233.6,5.2,-5.2,2.23,0.35,-0.49,566.0,,,24.33,10.99,-10.5,51.5,1,q1_q17_dr25_tce,5786.0,115.0,-104.0,4.106,0.188,-0.10099999999999999,1.471,0.233,-0.321,19h58m20.01s,+47d26m53.1s,12.07,
5966810,K03909.01,,CANDIDATE,CANDIDATE,0.97,0,0,0,0,247.891041,0.002547,-0.002547,133.92838,0.007890000000000001,-0.007890000000000001,0.002,0.419,-0.002,18.363,0.266,-0.266,956.6,31.2,-31.2,4.74,0.87,-0.87,367.0,,,4.27,2.03,-1.57,34.6,1,q1_q17_dr25_tce,6121.0,82.0,-82.0,4.163,0.154,-0.126,1.536,0.281,-0.281,19h35m16.39s,+41d12m41.3s,14.948,
10491062,K03910.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.199076661,7.302999999999999e-06,-7.302999999999999e-06,133.06146999999999,0.00317,-0.00317,1.22,1.3030000000000002,-0.174,6.11,0.135,-0.135,777.4,16.3,-16.3,21.72,3.93,-1.81,1179.0,,,457.33,273.92,-123.94,56.2,1,q1_q17_dr25_tce,5310.0,185.0,-185.0,4.565,0.045,-0.105,0.791,0.143,-0.066,19h55m08.20s,+47d39m20.0s,15.339,
9761615,K03911.01,Kepler-1528 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.79110997,5.478e-06,-5.478e-06,131.95636000000002,0.00243,-0.00243,0.027999999999999997,0.40399999999999997,-0.027999999999999997,2.0917,0.0734,-0.0734,167.5,8.0,-8.0,1.29,0.41,-0.14,1549.0,,,1356.76,1266.27,-408.61,24.3,1,q1_q17_dr25_tce,6040.0,163.0,-199.0,4.468999999999999,0.054000000000000006,-0.21600000000000003,0.999,0.318,-0.106,19h09m36.71s,+46d34m26.3s,14.495999999999999,
2010191,K03999.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,3.43525124,4.864e-05,-4.864e-05,132.6333,0.0117,-0.0117,1.121,9.179,-0.055,4.5089999999999995,0.612,-0.612,152.2,19.2,-19.2,25.43,3.9,-5.84,1579.0,,,1468.73,592.34,-643.17,6.3,1,q1_q17_dr25_tce,5854.0,79.0,-79.0,4.013999999999999,0.20199999999999999,-0.081,1.742,0.267,-0.4,19h21m32.93s,+37d28m41.4s,14.603,
5471675,K04000.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.9628280920000001,5.439e-06,-5.439e-06,132.20696999999998,0.0051,-0.0051,1.101,0.222,-0.11199999999999999,4.4110000000000005,0.266,-0.266,63.0,3.3,-3.3,40.82,4.0,-15.98,3553.0,,,37544.87,13440.69,-25251.66,22.7,1,q1_q17_dr25_tce,6552.0,198.0,-198.0,3.594,0.34,-0.06,3.44,0.337,-1.347,19h50m52.89s,+40d39m00.7s,13.306,
9851943,K04001.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.0819354909999999,5.371e-06,-5.371e-06,131.52874,0.0036899999999999997,-0.0036899999999999997,0.0,0.44,0.0,5.136,0.129,-0.129,202.9,7.5,-7.5,0.99,0.09,-0.09,1364.0,,,819.14,268.79,-219.12,33.9,1,q1_q17_dr25_tce,4938.0,148.0,-133.0,4.569,0.065,-0.04,0.718,0.062,-0.069,19h56m09.71s,+46d40m13.3s,15.254000000000001,
5773121,K04002.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,0.524175803,8.2e-07,-8.2e-07,131.60105,0.00133,-0.00133,0.318,0.133,-0.318,0.7648,0.0565,-0.0565,236.8,13.9,-13.9,1.27,0.12,-0.05,1891.0,,,3049.23,835.7,-389.42,22.4,1,q1_q17_dr25_tce,5278.0,73.0,-84.0,4.5760000000000005,0.015,-0.09,0.815,0.08,-0.029,19h01m19.57s,+41d03m50.1s,15.04,
2708420,K04003.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.89129881,2.344e-05,-2.344e-05,132.6639,0.0125,-0.0125,0.6990000000000001,0.25,-0.46,5.294,0.195,-0.195,82.0,3.3,-3.3,0.86,0.12,-0.05,1414.0,,,944.68,337.6,-153.49,29.8,1,q1_q17_dr25_tce,5806.0,78.0,-86.0,4.507,0.04,-0.12,0.893,0.12,-0.051,19h21m24.37s,+37d56m54.9s,13.911,
4814502,K04004.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,4.94330596,1.53e-05,-1.53e-05,135.57568,0.0024100000000000002,-0.0024100000000000002,0.9279999999999999,0.02,-0.628,2.9334,0.0676,-0.0676,126.2,5.3,-5.3,1.41,0.19,-0.13,1058.0,,,296.74,109.95,-66.93,27.7,1,q1_q17_dr25_tce,5661.0,76.0,-84.0,4.415,0.076,-0.114,1.008,0.141,-0.094,18h55m58.82s,+39d55m01.2s,12.697000000000001,
8142787,K04005.01,Kepler-439 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,178.139072,0.0018969999999999998,-0.0018969999999999998,210.11802000000003,0.00686,-0.00686,0.042,0.41200000000000003,-0.042,9.654,0.28300000000000003,-0.28300000000000003,678.8,37.9,-37.9,2.25,0.22,-0.16,291.0,,,1.7,0.47,-0.31,20.3,1,q1_q17_dr25_tce,5431.0,81.0,-81.0,4.496,0.052000000000000005,-0.078,0.879,0.086,-0.06,18h43m12.38s,+44d02m02.4s,14.56,
5688683,K04097.01,,CANDIDATE,CANDIDATE,0.985,0,0,0,0,2.790643481,4.44e-06,-4.44e-06,133.1555,0.00122,-0.00122,0.787,0.12,-0.557,0.6871,0.0903,-0.0903,202.0,16.5,-16.5,0.99,0.09,-0.07,816.0,,,104.74,36.18,-23.94,20.2,1,q1_q17_dr25_tce,4353.0,118.0,-131.0,4.681,0.027999999999999997,-0.048,0.603,0.06,-0.04,19h02m45.60s,+40d59m40.3s,13.435,
5688683,K04097.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,4.44902309,2.802e-05,-2.802e-05,131.75425,0.00498,-0.00498,0.034,0.426,-0.034,1.3730000000000002,0.168,-0.168,88.9,10.0,-10.0,0.55,0.05,-0.04,699.0,,,56.19,19.41,-12.84,10.4,2,q1_q17_dr25_tce,4353.0,118.0,-131.0,4.681,0.027999999999999997,-0.048,0.603,0.06,-0.04,19h02m45.60s,+40d59m40.3s,13.435,
8222627,K04098.01,,CANDIDATE,CANDIDATE,0.993,0,0,0,0,1.121733366,3.993999999999999e-06,-3.993999999999999e-06,131.56919,0.00288,-0.00288,0.46399999999999997,0.0,-0.46399999999999997,1.032,0.10099999999999999,-0.10099999999999999,84.3,7.8,-7.8,2.39,0.92,-1.71,2384.0,,,7641.15,8839.4,-7082.66,13.6,1,q1_q17_dr25_tce,5023.0,150.0,-135.0,3.682,0.87,-0.29,2.571,0.989,-1.837,19h10m00.90s,+44d10m02.1s,13.875,
8951205,K04099.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,4.95060632,2.014e-05,-2.014e-05,132.80913999999999,0.0033399999999999997,-0.0033399999999999997,0.45799999999999996,0.012,-0.45799999999999996,1.719,0.125,-0.125,309.5,21.5,-21.5,1.28,0.22,-0.1,885.0,,,145.23,77.37,-35.55,17.4,1,q1_q17_dr25_tce,5431.0,162.0,-162.0,4.623,0.035,-0.105,0.717,0.12,-0.055,19h24m49.01s,+45d14m18.2s,15.309000000000001,
5700900,K04100.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,379.08202,0.01775,-0.01775,287.504,0.0317,-0.0317,1.181,6.851,-0.311,33.87,1.9,-1.9,1609.1,83.2,-83.2,23.99,7.12,-2.37,253.0,,,0.97,0.89,-0.28,23.2,2,q1_q17_dr25_tce,5982.0,189.0,-210.0,4.493,0.05,-0.2,0.96,0.285,-0.095,19h21m14.49s,+40d58m53.1s,15.812999999999999,
2708278,K04102.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.89124187,1.951e-05,-1.951e-05,132.7082,0.0107,-0.0107,0.198,0.264,-0.198,4.415,0.26,-0.26,105.8,6.2,-6.2,0.93,0.1,-0.06,1312.0,,,698.9,207.66,-115.28,20.8,1,q1_q17_dr25_tce,5285.0,84.0,-73.0,4.474,0.06,-0.08199999999999999,0.927,0.096,-0.056,19h21m15.81s,+37d58m40.0s,14.485999999999999,
3747817,K04103.01,Kepler-1552 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,184.77271000000002,0.0023350000000000003,-0.0023350000000000003,217.3573,0.0108,-0.0108,0.04,0.428,-0.04,9.568,0.287,-0.287,951.4,47.0,-47.0,2.41,0.22,-0.1,268.0,,,1.21,0.35,-0.18,21.0,1,q1_q17_dr25_tce,5273.0,105.0,-105.0,4.566,0.025,-0.07,0.801,0.072,-0.033,19h26m42.44s,+38d52m29.7s,14.838,
6878240,K02681.01,Kepler-397 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,135.4978256,0.0003364,-0.0003364,233.6923,0.00209,-0.00209,0.804,0.012,-0.095,6.769,0.18100000000000002,-0.18100000000000002,5038.1,77.2,-77.2,6.01,0.41,-0.34,295.0,,,1.8,0.42,-0.32,73.2,1,q1_q17_dr25_tce,5307.0,105.0,-105.0,4.572,0.040999999999999995,-0.054000000000000006,0.757,0.052,-0.042,19h43m34.58s,+42d22m49.6s,15.995999999999999,
6878240,K02681.02,Kepler-397 b,CONFIRMED,CANDIDATE,0.96,0,0,0,0,22.2508509,0.00013700000000000002,-0.00013700000000000002,149.43326000000002,0.00506,-0.00506,0.7709999999999999,0.18,-0.545,1.745,0.166,-0.166,618.7,64.0,-64.0,2.07,0.15,-0.11,539.0,,,20.01,4.7,-3.53,11.4,2,q1_q17_dr25_tce,5307.0,105.0,-105.0,4.572,0.040999999999999995,-0.054000000000000006,0.757,0.052,-0.042,19h43m34.58s,+42d22m49.6s,15.995999999999999,
2436378,K02682.01,,FALSE POSITIVE,FALSE POSITIVE,0.006,0,1,0,0,8.53161917,1.099e-05,-1.099e-05,136.27763000000002,0.0012699999999999999,-0.0012699999999999999,1.1179999999999999,46.85,-0.37799999999999995,2.9596,0.0432,-0.0432,65744.0,867.0,-867.0,54.6,0.0,0.0,891.0,,,148.92,0.0,0.0,86.1,1,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,19h20m34.02s,+37d44m28.9s,18.498,
7899070,K02683.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,126.44512749999998,0.00043180000000000003,-0.00043180000000000003,166.49998,0.00283,-0.00283,0.046,0.22,-0.046,16.7151,0.0921,-0.0921,3252.5,33.4,-33.4,4.49,0.89,-0.38,321.0,,,2.51,1.51,-0.63,110.9,1,q1_q17_dr25_tce,5613.0,152.0,-152.0,4.581,0.034,-0.136,0.795,0.158,-0.068,19h38m09.44s,+43d36m28.0s,15.5,
4035667,K02684.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,2.8736467,6.495e-06,-6.495e-06,132.58652,0.00216,-0.00216,0.985,0.036000000000000004,-0.784,1.682,0.109,-0.109,215.7,11.6,-11.6,6.47,1.33,-3.12,2866.0,,,15977.28,9955.63,-12353.85,21.2,1,q1_q17_dr25_tce,8173.0,226.0,-340.0,3.7439999999999998,0.41600000000000004,-0.10400000000000001,3.169,0.654,-1.526,18h58m29.57s,+39d10m56.7s,10.035,
9612825,K02685.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,2.8465176139999997,7.596000000000001e-06,-7.596000000000001e-06,133.24348,0.00252,-0.00252,0.9309999999999999,0.008,-0.012,4.228,0.122,-0.122,2154.4,50.7,-50.7,1.88,0.45,-0.56,528.0,,,18.32,13.34,-10.38,58.0,1,q1_q17_dr25_tce,3468.0,102.0,-112.0,4.931,0.12,-0.08,0.32,0.077,-0.095,20h00m20.97s,+46d12m02.5s,16.3,
7826659,K02686.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,211.032819,0.0006321,-0.0006321,279.12891,0.0021,-0.0021,0.8079999999999999,0.044000000000000004,-0.565,7.119,0.14,-0.14,1953.4,31.5,-31.5,3.43,0.21,-0.13,215.0,,,0.5,0.12,-0.07,69.3,1,q1_q17_dr25_tce,4658.0,93.0,-93.0,4.632,0.015,-0.042,0.686,0.042,-0.025,19h33m11.61s,+43d33m21.1s,13.855,
6964929,K02756.01,Kepler-1340 b,CONFIRMED,CANDIDATE,0.941,0,0,0,0,0.665025941,1.534e-06,-1.534e-06,131.65962,0.002,-0.002,0.44799999999999995,0.015,-0.44799999999999995,1.7542,0.0663,-0.0663,104.7,4.7,-4.7,1.11,0.18,-0.08,2174.0,,,5246.66,2093.36,-1017.36,26.5,1,q1_q17_dr25_tce,5884.0,70.0,-79.0,4.408,0.063,-0.11699999999999999,1.07,0.166,-0.083,19h44m55.88s,+42d28m22.0s,14.758,
6432345,K02757.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,234.635652,0.001384,-0.001384,172.64615,0.00488,-0.00488,0.025,0.405,-0.025,6.965,0.155,-0.155,868.5,37.9,-37.9,2.56,0.25,-0.19,267.0,,,1.2,0.37,-0.25,26.7,1,q1_q17_dr25_tce,5422.0,107.0,-107.0,4.481,0.067,-0.075,0.885,0.088,-0.066,19h12m37.61s,+41d52m40.7s,14.607000000000001,
8703129,K02758.01,,CANDIDATE,CANDIDATE,0.977,0,0,0,0,253.374581,0.00114,-0.00114,235.74025,0.0035700000000000003,-0.0035700000000000003,0.027999999999999997,0.31,-0.027999999999999997,22.889,0.124,-0.124,1104.0,12.8,-12.8,19.25,4.98,-11.63,555.0,,,22.41,17.79,-19.37,99.9,1,q1_q17_dr25_tce,5177.0,163.0,-181.0,3.216,0.578,-0.193,5.949,1.541,-3.595,19h46m53.66s,+44d51m11.3s,11.892999999999999,
11076400,K02759.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,1.07808492,2.019e-06,-2.019e-06,132.03683,0.00144,-0.00144,0.287,0.155,-0.287,0.8551,0.0596,-0.0596,155.6,8.5,-8.5,1.01,0.03,-0.07,1417.0,,,951.61,130.33,-190.12,22.9,1,q1_q17_dr25_tce,4906.0,78.0,-88.0,4.511,0.067,-0.022000000000000002,0.814,0.027,-0.059,19h10m54.16s,+48d39m05.0s,14.288,
7877978,K02760.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,56.573231799999995,0.0003096,-0.0003096,146.57984,0.0048200000000000005,-0.0048200000000000005,0.9420000000000001,0.024,-0.667,4.188,0.152,-0.152,688.5,37.2,-37.2,2.69,0.08,-0.15,356.0,,,3.79,0.47,-0.66,21.6,1,q1_q17_dr25_tce,4701.0,74.0,-84.0,4.54,0.052000000000000005,-0.016,0.775,0.022,-0.044,19h05m29.23s,+43d41m30.9s,14.889000000000001,
7903086,K02761.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.846861455,4.027e-06,-4.027e-06,131.90493,0.00209,-0.00209,0.48,0.043,-0.45299999999999996,1.6605,0.0539,-0.0539,648.6,20.9,-20.9,2.23,0.62,-0.16,1337.0,,,753.4,624.67,-186.98,35.9,1,q1_q17_dr25_tce,5591.0,166.0,-183.0,4.559,0.033,-0.187,0.86,0.237,-0.063,19h43m05.68s,+43d40m19.0s,15.880999999999998,
8210018,K02762.01,Kepler-1341 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,132.9955503,0.0008734,-0.0008734,258.3961,0.00492,-0.00492,0.703,0.19699999999999998,-0.488,7.436,0.18,-0.18,1275.4,49.5,-49.5,2.51,0.21,-0.21,241.0,,,0.8,0.29,-0.22,29.3,1,q1_q17_dr25_tce,4523.0,161.0,-161.0,4.636,0.032,-0.039,0.659,0.055,-0.055,18h42m02.82s,+44d09m33.7s,15.027999999999999,
6697605,K02851.01,,CANDIDATE,CANDIDATE,0.709,0,0,0,0,3.42064689,1.928e-05,-1.928e-05,132.30629,0.00487,-0.00487,0.92,0.021,-0.63,1.767,0.11800000000000001,-0.11800000000000001,356.8,30.4,-30.4,2.27,0.25,-0.22,1129.0,,,382.68,118.21,-88.58,13.9,1,q1_q17_dr25_tce,5370.0,85.0,-75.0,4.4110000000000005,0.10400000000000001,-0.076,0.966,0.105,-0.095,19h34m15.92s,+42d07m57.3s,15.472000000000001,
6697605,K02851.02,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,1.23935745,1.029e-05,-1.029e-05,131.85254,0.0075,-0.0075,0.932,0.039,-0.708,1.683,0.177,-0.177,150.9,19.4,-19.4,1.5,0.17,-0.15,1583.0,,,1488.51,459.8,-344.58,9.7,2,q1_q17_dr25_tce,5370.0,85.0,-75.0,4.4110000000000005,0.10400000000000001,-0.076,0.966,0.105,-0.095,19h34m15.92s,+42d07m57.3s,15.472000000000001,
6294819,K02852.01,Kepler-1368 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,0.6756504040000001,2.395e-06,-2.395e-06,131.68114,0.00337,-0.00337,0.03,0.44,-0.03,1.8261,0.0887,-0.0887,200.7,10.7,-10.7,1.36,0.44,-0.15,2085.0,,,4473.06,4551.59,-1391.57,22.4,1,q1_q17_dr25_tce,5966.0,207.0,-207.0,4.493,0.054000000000000006,-0.21600000000000003,0.961,0.314,-0.105,19h39m04.07s,+41d38m40.8s,15.892000000000001,
12602314,K02853.01,,CANDIDATE,CANDIDATE,0.992,0,0,0,0,1.4070201180000002,4.371e-06,-4.371e-06,131.60897,0.00247,-0.00247,0.16699999999999998,0.284,-0.16699999999999998,1.3766,0.0843,-0.0843,181.9,11.5,-11.5,1.12,0.04,-0.09,1350.0,,,782.45,120.58,-160.93,18.9,1,q1_q17_dr25_tce,5022.0,82.0,-82.0,4.485,0.083,-0.027999999999999997,0.849,0.034,-0.067,19h21m43.98s,+51d37m33.7s,14.946,
5513866,K02854.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.755111225,1.235e-06,-1.235e-06,131.80687,0.00155,-0.00155,0.6940000000000001,0.159,-0.609,3.1639999999999997,0.5589999999999999,-0.5589999999999999,168.0,8.9,-8.9,1.38,0.0,0.0,1999.0,,,3759.62,0.0,0.0,76.4,1,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,18h57m25.07s,+40d43m23.8s,13.573,
4547603,K02855.01,,CANDIDATE,CANDIDATE,0.963,0,0,0,0,1.4007557430000002,3.276e-06,-3.276e-06,132.02177,0.00196,-0.00196,0.413,0.036000000000000004,-0.413,1.0562,0.0712,-0.0712,144.4,9.4,-9.4,1.3,0.19,-0.19,1628.0,,,1659.74,651.35,-511.97,19.8,1,q1_q17_dr25_tce,5487.0,82.0,-74.0,4.333,0.14300000000000002,-0.10400000000000001,1.072,0.156,-0.156,19h08m46.19s,+39d37m34.1s,14.456,
5688910,K02856.01,Kepler-1369 b,CONFIRMED,CANDIDATE,0.918,0,0,0,0,25.8730914,0.0001464,-0.0001464,143.28644,0.00585,-0.00585,0.196,0.24600000000000002,-0.196,5.085,0.21600000000000003,-0.21600000000000003,694.4,39.6,-39.6,2.88,0.91,-0.39,667.0,,,46.82,44.92,-16.46,20.1,1,q1_q17_dr25_tce,6036.0,190.0,-211.0,4.382,0.09,-0.21,1.093,0.345,-0.148,19h03m11.34s,+40d56m10.2s,15.323,
8259713,K02935.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,27.8813154,0.0003804,-0.0003804,134.51369,0.009590000000000001,-0.009590000000000001,0.168,0.28800000000000003,-0.168,6.346,0.324,-0.324,209.2,16.3,-16.3,1.54,0.47,-0.2,681.0,,,50.86,44.41,-17.26,15.5,1,q1_q17_dr25_tce,6434.0,152.0,-209.0,4.414,0.067,-0.20199999999999999,1.055,0.323,-0.139,19h58m38.66s,+44d06m44.6s,13.603,
10880507,K02936.01,Kepler-1390 b,CONFIRMED,CANDIDATE,0.73,0,0,0,0,6.4802138,4.147e-05,-4.147e-05,132.8598,0.00527,-0.00527,0.725,0.24,-0.528,3.27,0.162,-0.162,142.0,11.9,-11.9,1.26,0.16,-0.12,934.0,,,180.05,63.1,-40.56,13.7,1,q1_q17_dr25_tce,5496.0,82.0,-74.0,4.417,0.095,-0.095,0.983,0.126,-0.094,19h54m38.96s,+48d14m55.5s,14.421,
9837578,K02937.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,20.733748565,1.6280000000000001e-06,-1.6280000000000001e-06,132.8465918,6.2e-05,-6.2e-05,0.479,0.004,-0.005,6.287730000000001,0.00371,-0.00371,417340.0,223.0,-223.0,69.8,4.8,-4.81,661.0,,,45.06,10.87,-8.03,2236.7,1,q1_q17_dr25_tce,5620.0,118.0,-75.0,4.363,0.065,-0.04,0.974,0.067,-0.067,19h37m59.28s,+46d41m23.1s,15.725999999999999,
7821010,K02938.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,24.238241803,2.494e-06,-2.494e-06,136.6165689,8.590000000000001e-05,-8.590000000000001e-05,0.426,0.006999999999999999,-0.006999999999999999,4.16665,0.00528,-0.00528,461962.0,480.0,-480.0,102.31,18.97,-11.69,793.0,,,93.68,43.75,-23.89,1126.4,1,q1_q17_dr25_tce,6457.0,70.0,-83.0,4.2589999999999995,0.08,-0.12,1.365,0.253,-0.156,19h25m16.76s,+43d35m43.7s,10.815999999999999,
5473556,K02939.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,11.258825027,4.46e-07,-4.46e-07,134.7384085,3.2500000000000004e-05,-3.2500000000000004e-05,0.805,0.005,-0.006999999999999999,8.9592,0.0017399999999999998,-0.0017399999999999998,196280.0,35.9,-35.9,87.18,23.22,-34.78,1080.0,,,322.25,259.96,-219.28,6395.7,1,q1_q17_dr25_tce,6217.0,188.0,-188.0,4.052,0.413,-0.177,1.464,0.39,-0.584,19h52m36.02s,+40d39m22.2s,13.545,
9532424,K02941.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,4.30908594,1.554e-05,-1.554e-05,134.70803999999998,0.0028699999999999997,-0.0028699999999999997,0.871,0.065,-0.635,1.52,0.10300000000000001,-0.10300000000000001,160.8,11.8,-11.8,1.62,0.44,-0.29,1172.0,,,445.13,355.98,-181.14,17.0,1,q1_q17_dr25_tce,5754.0,156.0,-173.0,4.348,0.149,-0.182,1.097,0.298,-0.199,19h37m10.25s,+46d09m33.9s,14.562000000000001,
4385148,K02942.01,,CANDIDATE,CANDIDATE,0.954,0,0,0,0,13.84301228,9.079e-05,-9.079e-05,139.95334,0.00663,-0.00663,0.052000000000000005,0.4,-0.052000000000000005,4.077,0.165,-0.165,567.8,35.9,-35.9,1.98,0.5,-0.18,699.0,,,56.45,43.35,-15.88,17.5,1,q1_q17_dr25_tce,5745.0,181.0,-201.0,4.559,0.042,-0.168,0.837,0.209,-0.075,19h45m03.49s,+39d24m21.5s,15.48,
5217891,K03036.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,161.239891,0.004213000000000001,-0.004213000000000001,189.1791,0.0234,-0.0234,0.946,0.01,-0.6559999999999999,24.471999999999998,0.738,-0.738,1075.4,48.3,-48.3,3.48,0.8,-0.31,294.0,,,1.77,1.27,-0.49,23.0,1,q1_q17_dr25_tce,5514.0,182.0,-182.0,4.569,0.038,-0.152,0.826,0.188,-0.075,19h55m52.93s,+40d22m57.8s,15.648,
6593150,K03037.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,5.465417400000001,5.012e-05,-5.012e-05,133.58893,0.00735,-0.00735,0.301,0.156,-0.301,3.2089999999999996,0.21100000000000002,-0.21100000000000002,219.5,18.2,-18.2,1.23,0.3,-0.1,927.0,,,174.08,132.04,-44.62,14.2,1,q1_q17_dr25_tce,5612.0,169.0,-169.0,4.566,0.03,-0.17,0.829,0.207,-0.069,19h10m24.54s,+42d04m32.7s,15.860999999999999,
8051946,K03038.01,Kepler-1416 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,1.4951513,1.197e-05,-1.197e-05,132.66025,0.006529999999999999,-0.006529999999999999,0.9740000000000001,0.006999999999999999,-0.685,3.43,0.154,-0.154,52.0,4.3,-4.3,1.44,0.23,-0.32,1870.0,,,2880.38,1257.57,-1211.7,14.2,1,q1_q17_dr25_tce,5635.0,85.0,-77.0,4.117,0.203,-0.087,1.452,0.237,-0.316,19h54m39.24s,+43d53m38.7s,14.22,
5445681,K03039.01,Kepler-1417 b,CONFIRMED,CANDIDATE,0.915,0,0,0,0,20.3504704,0.00026230000000000003,-0.00026230000000000003,142.7588,0.0103,-0.0103,0.192,0.231,-0.192,7.225,0.25,-0.25,101.8,7.1,-7.1,1.01,0.29,-0.15,695.0,,,55.07,45.55,-19.97,16.6,1,q1_q17_dr25_tce,5952.0,161.0,-178.0,4.41,0.10099999999999999,-0.188,1.002,0.282,-0.152,19h23m47.97s,+40d36m18.8s,13.914000000000001,
6357290,K03040.01,,CANDIDATE,CANDIDATE,0.882,0,0,0,0,4.8099878,2.659e-05,-2.659e-05,133.00671,0.0046,-0.0046,0.2,0.231,-0.2,1.97,0.10099999999999999,-0.10099999999999999,288.2,24.1,-24.1,1.59,0.43,-0.17,1077.0,,,317.8,262.07,-101.52,13.6,1,q1_q17_dr25_tce,5988.0,188.0,-229.0,4.507,0.055,-0.17600000000000002,0.934,0.252,-0.101,19h18m16.32s,+41d46m17.6s,15.667,
4072955,K03041.01,,CANDIDATE,CANDIDATE,0.98,0,0,0,0,5.08288076,3.327e-05,-3.327e-05,134.00557,0.00405,-0.00405,0.389,0.071,-0.389,2.515,0.155,-0.155,108.0,10.2,-10.2,1.15,0.35,-0.16,1183.0,,,462.96,425.58,-159.46,12.5,1,q1_q17_dr25_tce,6217.0,169.0,-206.0,4.375,0.105,-0.195,1.083,0.339,-0.145,19h41m51.02s,+39d10m06.5s,14.207,
